1,1,1,1,1,1,1,1,0.6125,0.30743,-0.04106,0.97325,1,1,-0.5,-0.25,-0.25,-0.25001,-0.875,-0.91875,-0.76844,-0.75829,-0.9777,0.9777,-0.49988,-0.50059,-0.7472,-0.6767,-0.73953,-0.95459,-0.75323,-0.30388,-0.81889,0.97323,1,-0.50001,-1.2536e-05,-0.50122,-0.54714,-0.51794,-0.24288,-0.50748,-0.47353,-0.82169,1,1,-0.50001,-0.056245,-0.059409,-0.53362,-0.3891,-0.054954,-0.27975,-0.29885,-0.36471
1,0.99991,1,1,1,1,1,1,0.6125,0.30743,-0.04106,0.97312,1,1,-0.5,-0.25,-0.25,-0.25001,-0.875,-0.91875,-0.76844,-0.75829,-0.9777,0.9777,-0.49988,-0.50059,-0.7472,-0.6767,-0.73953,-0.95459,-0.75323,-0.30388,-0.81889,0.97323,1,-0.50001,-1.2536e-05,-0.50122,-0.5472,-0.51794,-0.24288,-0.50748,-0.47353,-0.82169,1,1,-0.50001,-0.056242,-0.059409,-0.53362,-0.3891,-0.054954,-0.27975,-0.29885,-0.36468
1,1,1,1,1,1,1,1,0.6125,0.30743,-0.04106,0.97325,1,1,-0.5,-0.25,-0.25,-0.25001,-0.875,-0.91875,-0.76844,-0.75829,-0.9777,0.9777,-0.49988,-0.50059,-0.7472,-0.6767,-0.73953,-0.95471,-0.75323,-0.30388,-0.81889,0.97323,1,-0.50001,-1.2536e-05,-0.50122,-0.54714,-0.51794,-0.24288,-0.50753,-0.47353,-0.82169,1,1,-0.50001,-0.056245,-0.059409,-0.53362,-0.3891,-0.054954,-0.27975,-0.29885,-0.36471
1,1,0.99999,0.99991,1,0.99999,1,1,0.6125,0.30734,-0.04106,0.97325,1,1,-0.5,-0.25,-0.25009,-0.25001,-0.875,-0.91875,-0.76853,-0.75829,-0.9777,0.9777,-0.49988,-0.50059,-0.7472,-0.6767,-0.73953,-0.95459,-0.75323,-0.30388,-0.81889,0.97323,1,-0.50004,-9.6415e-05,-0.50122,-0.54714,-0.51796,-0.24288,-0.50749,-0.47353,-0.82169,1,1,-0.50001,-0.056306,-0.059409,-0.53362,-0.3891,-0.054954,-0.27975,-0.29885,-0.3648
1,1,1,1,1,1,1,1,0.6125,0.30743,-0.04106,0.97325,1,1,-0.5,-0.25,-0.25,-0.25001,-0.875,-0.91875,-0.76844,-0.75829,-0.9777,0.9777,-0.49988,-0.50059,-0.7472,-0.6767,-0.73953,-0.95469,-0.75323,-0.30388,-0.81889,0.97323,1,-0.50001,-1.2536e-05,-0.50122,-0.54714,-0.51794,-0.24288,-0.50736,-0.47353,-0.82169,1,1,-0.50001,-0.056245,-0.059409,-0.53362,-0.3891,-0.054954,-0.27975,-0.29885,-0.36471
1,1,1,1,1,1,1,1,0.6125,0.30743,-0.04106,0.97325,1,1,-0.5,-0.25,-0.25,-0.25001,-0.875,-0.91875,-0.76844,-0.75829,-0.9777,0.9777,-0.49988,-0.50059,-0.7472,-0.6767,-0.73953,-0.95459,-0.75323,-0.30388,-0.81889,0.97323,1,-0.50001,-1.2536e-05,-0.50126,-0.54714,-0.51787,-0.24301,-0.50736,-0.47353,-0.82169,1,1,-0.50001,-0.056245,-0.059409,-0.53362,-0.3891,-0.054954,-0.27975,-0.29885,-0.36471
1,1,1,1,1,1,1,1,0.6125,0.30743,-0.04106,0.97325,1,1,-0.5,-0.25,-0.25,-0.25001,-0.875,-0.91875,-0.76844,-0.75829,-0.9777,0.9777,-0.49988,-0.50059,-0.74724,-0.67663,-0.73953,-0.95471,-0.75323,-0.30396,-0.81889,0.97323,1,-0.50001,-1.2536e-05,-0.50126,-0.54714,-0.51794,-0.24288,-0.50757,-0.47353,-0.82169,1,1,-0.50001,-0.056242,-0.059409,-0.53362,-0.3891,-0.054954,-0.27975,-0.29885,-0.36471
1,1,1,1,1,1,1,1,0.6125,0.30743,-0.04106,0.97325,1,1,-0.5,-0.25,-0.25,-0.25001,-0.875,-0.91875,-0.76844,-0.75829,-0.9777,0.9777,-0.49988,-0.50059,-0.7472,-0.6767,-0.73953,-0.95459,-0.75323,-0.30388,-0.81889,0.97323,1,-0.50001,-1.2536e-05,-0.50122,-0.54714,-0.51794,-0.24288,-0.50748,-0.47353,-0.82169,1,1,-0.50001,-0.056245,-0.059409,-0.53362,-0.3891,-0.054954,-0.27975,-0.29885,-0.36468
0.99988,1,1,1,1,1,1,1,0.6125,0.30743,-0.041078,0.97325,1,0.99993,-0.5,-0.25007,-0.25,-0.25001,-0.87488,-0.91875,-0.76844,-0.75829,-0.9777,0.97765,-0.49988,-0.50059,-0.74729,-0.6767,-0.73953,-0.95469,-0.75323,-0.30388,-0.81889,0.97323,1,-0.50001,-1.2536e-05,-0.50122,-0.5473,-0.51794,-0.2429,-0.50748,-0.47364,-0.82169,1,1,-0.50009,-0.056245,-0.059409,-0.53373,-0.38919,-0.054954,-0.27975,-0.29885,-0.36471
1,1,1,1,1,1,1,1,0.6125,0.30743,-0.04106,0.97325,1,1,-0.5,-0.25,-0.24992,-0.25001,-0.875,-0.91875,-0.76844,-0.75829,-0.9777,0.9777,-0.49988,-0.50059,-0.7472,-0.6767,-0.73953,-0.95471,-0.75323,-0.304,-0.81889,0.97323,1,-0.50001,-1.2536e-05,-0.5011,-0.54714,-0.51794,-0.24288,-0.50748,-0.47353,-0.82169,1,1,-0.50001,-0.056245,-0.059409,-0.53362,-0.38899,-0.054954,-0.27975,-0.29885,-0.36461
1,1,1,1,1,1,1,1,0.6125,0.30743,-0.04106,0.97325,1,1,-0.5,-0.25,-0.25,-0.25001,-0.875,-0.91875,-0.76844,-0.75829,-0.9777,0.9777,-0.49988,-0.50059,-0.7472,-0.6767,-0.73953,-0.95459,-0.75323,-0.304,-0.81889,0.97323,1,-0.50001,-1.2536e-05,-0.50122,-0.54714,-0.51794,-0.24288,-0.50748,-0.47353,-0.82169,1,1,-0.50001,-0.056245,-0.059409,-0.53362,-0.3891,-0.054954,-0.27975,-0.29885,-0.3647
1,1,1,0.99991,0.9999,1,1,1,0.6125,0.30741,-0.041103,0.97315,1,1,-0.50007,-0.25005,-0.25,-0.25001,-0.875,-0.91878,-0.76855,-0.75829,-0.97782,0.97778,-0.49994,-0.50059,-0.7472,-0.6767,-0.73953,-0.95435,-0.75326,-0.30388,-0.81901,0.97313,1,-0.50001,-1.2536e-05,-0.50126,-0.54714,-0.51804,-0.24289,-0.50748,-0.47355,-0.82169,0.99995,1,-0.50001,-0.056245,-0.059409,-0.53362,-0.38922,-0.054954,-0.27975,-0.29891,-0.36468
1,1,1,1,1,1,1,1,0.6125,0.30743,-0.04106,0.97325,1,1,-0.5,-0.25,-0.25,-0.25001,-0.875,-0.91875,-0.76844,-0.75829,-0.9777,0.9777,-0.49988,-0.50059,-0.7472,-0.6767,-0.73953,-0.95459,-0.75323,-0.30388,-0.81889,0.97323,1,-0.50001,-1.2536e-05,-0.50122,-0.54714,-0.51794,-0.24288,-0.50748,-0.47353,-0.82169,1,1,-0.50001,-0.056245,-0.059409,-0.53362,-0.3891,-0.054954,-0.27975,-0.29885,-0.36471
1,1,1,1,1,1,1,1,0.6125,0.30743,-0.04106,0.97325,1,1,-0.5,-0.25,-0.25,-0.25001,-0.875,-0.91875,-0.76844,-0.75829,-0.9777,0.9777,-0.49988,-0.50059,-0.7472,-0.6767,-0.73953,-0.95459,-0.75323,-0.30388,-0.81889,0.97323,1,-0.50001,-1.2536e-05,-0.50122,-0.54714,-0.51794,-0.24288,-0.50748,-0.47353,-0.82169,1,1,-0.50001,-0.056242,-0.059409,-0.53362,-0.3891,-0.054954,-0.27975,-0.29885,-0.36471
1,1,1,1,1,1,1,1,0.6125,0.30739,-0.04106,0.97325,1,1,-0.5,-0.25,-0.25,-0.25001,-0.875,-0.91875,-0.76844,-0.75829,-0.9777,0.9777,-0.49988,-0.50059,-0.7472,-0.6767,-0.73953,-0.95459,-0.75323,-0.30388,-0.81889,0.97323,1,-0.50001,-1.2536e-05,-0.50122,-0.54714,-0.51794,-0.24288,-0.50748,-0.47353,-0.82169,1,1,-0.50001,-0.056245,-0.059409,-0.53362,-0.38905,-0.054954,-0.27975,-0.29885,-0.36471
1,1,1,1,1,1,1,1,0.6125,0.30743,-0.04106,0.97325,1,1,-0.5,-0.25,-0.25,-0.25001,-0.875,-0.91875,-0.76844,-0.75829,-0.9777,0.9777,-0.49988,-0.50059,-0.7472,-0.6767,-0.7395,-0.95439,-0.75332,-0.30388,-0.81889,0.97323,1,-0.50001,-1.2536e-05,-0.50122,-0.54714,-0.51794,-0.24288,-0.50739,-0.47353,-0.82169,1,1,-0.50001,-0.056245,-0.059409,-0.53362,-0.3891,-0.054954,-0.27975,-0.29885,-0.36471
1,1,1,1,1,0.9999,0.9999,1,0.6125,0.30743,-0.04106,0.97325,1,1,-0.50003,-0.25003,-0.25,-0.25001,-0.87502,-0.91875,-0.76844,-0.75829,-0.9777,0.9777,-0.49999,-0.50064,-0.7472,-0.6767,-0.73953,-0.95459,-0.75323,-0.30388,-0.819,0.97323,1,-0.50001,-1.2536e-05,-0.50122,-0.54728,-0.51794,-0.24288,-0.50748,-0.47353,-0.82169,0.99989,1,-0.50001,-0.056245,-0.059517,-0.53362,-0.3891,-0.054954,-0.27975,-0.29885,-0.36467
1,1,1,1,1,1,1,1,0.6125,0.30743,-0.04106,0.97325,1,1,-0.5,-0.25,-0.25,-0.25001,-0.875,-0.91875,-0.76844,-0.75829,-0.9777,0.9777,-0.49988,-0.50059,-0.74716,-0.6767,-0.73953,-0.95439,-0.75323,-0.30388,-0.81889,0.97323,1,-0.50001,-1.2536e-05,-0.50122,-0.54714,-0.51794,-0.24288,-0.50736,-0.47353,-0.82169,1,1,-0.50001,-0.056245,-0.059409,-0.53362,-0.3891,-0.054954,-0.27975,-0.29885,-0.36471
1,1,1,1,1,1,1,1,0.6125,0.30743,-0.04106,0.97325,1,1,-0.5,-0.25,-0.25,-0.25001,-0.875,-0.91875,-0.76844,-0.75829,-0.9777,0.9777,-0.49988,-0.50059,-0.7472,-0.6767,-0.73953,-0.95471,-0.75323,-0.304,-0.81889,0.97323,1,-0.50001,-1.2536e-05,-0.50122,-0.54714,-0.51794,-0.24288,-0.50748,-0.47353,-0.82169,1,1,-0.50001,-0.056245,-0.059409,-0.53362,-0.3891,-0.054954,-0.27975,-0.29885,-0.36471
1,0.9999,1,0.99991,1,1,0.99993,1,0.61243,0.30741,-0.04106,0.97325,1,1,-0.50007,-0.25005,-0.25,-0.25001,-0.87502,-0.91875,-0.76844,-0.75829,-0.97782,0.9777,-0.49994,-0.50059,-0.74726,-0.67671,-0.73953,-0.95475,-0.75323,-0.30388,-0.81889,0.97323,0.99998,-0.50001,-1.2536e-05,-0.50122,-0.54714,-0.51804,-0.24288,-0.50748,-0.47355,-0.82169,1,1,-0.50001,-0.056242,-0.059405,-0.53362,-0.3891,-0.055021,-0.2798,-0.29891,-0.36468
1,1,1,1,1,1,1,1,0.6125,0.30743,-0.04106,0.97325,1,1,-0.5,-0.25,-0.25,-0.25001,-0.87512,-0.91875,-0.76844,-0.75829,-0.9777,0.9777,-0.49988,-0.50059,-0.7472,-0.6767,-0.73953,-0.95459,-0.75323,-0.30388,-0.81882,0.97323,1,-0.50001,-1.2536e-05,-0.50112,-0.54714,-0.51794,-0.24288,-0.50748,-0.47353,-0.82169,1,1,-0.50001,-0.056245,-0.059409,-0.53362,-0.3891,-0.054954,-0.27975,-0.29885,-0.36471
1,1,1,1,1,1,1,1,0.6125,0.30743,-0.04106,0.97325,1,1,-0.5,-0.25,-0.25,-0.25001,-0.875,-0.91875,-0.76844,-0.75829,-0.9777,0.9777,-0.49988,-0.50059,-0.7472,-0.6767,-0.73941,-0.95459,-0.75323,-0.30376,-0.81889,0.97323,1,-0.50001,-1.2536e-05,-0.50122,-0.54714,-0.51794,-0.24288,-0.50748,-0.47353,-0.82169,1,1,-0.50001,-0.056242,-0.059409,-0.53362,-0.3891,-0.054954,-0.27975,-0.29885,-0.36468
1,1,1,1,1,1,1,1,0.6125,0.30743,-0.04106,0.97325,1,1,-0.5,-0.25,-0.25,-0.25001,-0.875,-0.91875,-0.76844,-0.75829,-0.9777,0.9777,-0.49988,-0.50059,-0.7472,-0.6767,-0.7395,-0.95459,-0.75323,-0.30388,-0.81889,0.97323,1,-0.50001,-1.2536e-05,-0.50122,-0.54714,-0.51794,-0.24288,-0.50739,-0.47353,-0.82169,1,1,-0.50001,-0.056245,-0.059409,-0.53362,-0.3891,-0.054954,-0.27975,-0.29885,-0.36468
1,1,1,1,1,1,1,1,0.6125,0.30743,-0.04106,0.97325,1,1,-0.5,-0.25,-0.25,-0.25001,-0.875,-0.91875,-0.76844,-0.75829,-0.9777,0.9777,-0.49988,-0.50059,-0.7472,-0.6767,-0.73953,-0.95459,-0.75333,-0.30388,-0.81889,0.97323,1,-0.50001,-1.2536e-05,-0.50122,-0.54714,-0.51794,-0.24288,-0.50748,-0.47353,-0.82169,1,1,-0.50001,-0.056123,-0.059409,-0.53362,-0.3891,-0.054954,-0.27975,-0.29885,-0.36471
1,1,1,1,1,1,1,1,0.6125,0.30743,-0.04106,0.97325,1,1,-0.5,-0.25,-0.25,-0.25001,-0.875,-0.91875,-0.76844,-0.75829,-0.9777,0.9777,-0.49988,-0.50059,-0.7472,-0.6767,-0.73953,-0.95471,-0.75323,-0.30388,-0.81889,0.97323,1,-0.50001,-1.2536e-05,-0.50126,-0.54714,-0.51794,-0.24288,-0.50753,-0.47353,-0.82169,1,1,-0.50001,-0.056245,-0.059409,-0.53362,-0.3891,-0.054954,-0.27975,-0.29889,-0.36471
1,1,1,1,1,1,1,1,0.6125,0.30743,-0.04106,0.97325,1,1,-0.5,-0.25,-0.25,-0.25001,-0.875,-0.91875,-0.76844,-0.75829,-0.9777,0.9777,-0.49988,-0.50059,-0.7472,-0.67663,-0.73953,-0.95471,-0.75323,-0.30388,-0.81889,0.97323,1,-0.50001,-1.2536e-05,-0.50122,-0.5472,-0.51794,-0.24288,-0.50748,-0.47353,-0.82169,1,1,-0.50001,-0.056245,-0.059409,-0.53362,-0.3891,-0.05487,-0.27975,-0.29885,-0.36471
1,1,1,1,1,1,1,1,0.6125,0.30743,-0.04106,0.97325,1,1,-0.5,-0.25,-0.25,-0.25001,-0.875,-0.91875,-0.76844,-0.75829,-0.9777,0.9777,-0.49988,-0.50059,-0.7472,-0.67663,-0.73953,-0.95459,-0.75323,-0.30388,-0.81889,0.97323,1,-0.50001,-1.2536e-05,-0.50122,-0.54714,-0.51794,-0.24288,-0.50748,-0.47353,-0.82169,1,1,-0.50001,-0.056172,-0.059409,-0.53362,-0.3891,-0.054954,-0.27975,-0.29885,-0.36471
1,1,1,1,1,1,1,1,0.6125,0.30743,-0.04106,0.97325,1,1,-0.5,-0.25,-0.25,-0.25001,-0.875,-0.91875,-0.76844,-0.75829,-0.9777,0.9777,-0.49988,-0.50059,-0.7472,-0.67658,-0.73953,-0.95459,-0.75333,-0.30388,-0.81889,0.97323,1,-0.50001,-1.2536e-05,-0.50122,-0.54714,-0.51806,-0.24288,-0.50748,-0.47353,-0.82169,1,1,-0.50001,-0.056242,-0.059409,-0.53362,-0.3891,-0.054954,-0.27975,-0.29885,-0.36471
1,1,1,1,1,1,1,1,0.6125,0.30743,-0.04106,0.97325,1,1,-0.5,-0.25,-0.25,-0.25001,-0.875,-0.91875,-0.76844,-0.75829,-0.9777,0.9777,-0.49988,-0.50059,-0.7472,-0.6767,-0.73953,-0.95469,-0.75323,-0.30388,-0.81889,0.97323,1,-0.50001,-1.2536e-05,-0.50122,-0.54714,-0.51794,-0.24288,-0.50748,-0.47353,-0.82169,1,1,-0.50001,-0.056364,-0.059409,-0.53362,-0.3891,-0.054954,-0.27975,-0.29885,-0.36471
1,1,1,1,1,1,1,1,0.6125,0.30743,-0.04106,0.97325,1,1,-0.5,-0.25,-0.25,-0.25001,-0.875,-0.91875,-0.76844,-0.75829,-0.9777,0.9777,-0.49988,-0.50059,-0.7472,-0.6767,-0.73953,-0.95459,-0.75323,-0.30388,-0.81892,0.97323,1,-0.50001,-1.2536e-05,-0.50122,-0.54714,-0.51794,-0.24288,-0.50748,-0.47353,-0.82169,1,1,-0.50001,-0.056245,-0.059409,-0.53362,-0.3891,-0.05487,-0.27975,-0.29885,-0.36471
1,1,1,1,1,1,0.99997,1,0.6125,0.30736,-0.04106,0.97325,1,1,-0.5,-0.25,-0.25,-0.25001,-0.875,-0.91875,-0.76844,-0.75829,-0.9777,0.9777,-0.49988,-0.50059,-0.7472,-0.6767,-0.73953,-0.95459,-0.75323,-0.30388,-0.81889,0.97323,1,-0.50001,-1.2536e-05,-0.50122,-0.54714,-0.51794,-0.24288,-0.50748,-0.47353,-0.8217,1,1,-0.50001,-0.056245,-0.059517,-0.53362,-0.3891,-0.054954,-0.27975,-0.29885,-0.36471
1,1,1,1,1,1,1,1,0.6125,0.30743,-0.04106,0.97325,1,1,-0.5,-0.25,-0.25,-0.25001,-0.875,-0.91875,-0.76844,-0.75829,-0.9777,0.9777,-0.49988,-0.50059,-0.7472,-0.6767,-0.73953,-0.95459,-0.75323,-0.30388,-0.81889,0.97323,1,-0.50001,-1.2536e-05,-0.50122,-0.54714,-0.51806,-0.24288,-0.50748,-0.47353,-0.82169,1,1,-0.50001,-0.056245,-0.059409,-0.53362,-0.3891,-0.054954,-0.27975,-0.29885,-0.36471
1,1,1,1,1,1,1,1,0.6125,0.30743,-0.04106,0.97325,1,1,-0.5,-0.25,-0.24988,-0.25001,-0.875,-0.91875,-0.76844,-0.75829,-0.9777,0.9777,-0.49988,-0.50059,-0.7472,-0.67663,-0.73953,-0.95459,-0.75323,-0.30388,-0.81889,0.97323,1,-0.50001,-1.2536e-05,-0.50126,-0.54714,-0.51787,-0.24301,-0.50748,-0.47353,-0.82169,1,1,-0.50001,-0.056242,-0.059409,-0.53362,-0.3891,-0.054954,-0.27975,-0.29885,-0.36471
