4.5484e+07,2.3911,0.00045747,1,0,1,480
8.7618e+07,6.6215,0.0015227,1,0,1,480
2.5008e+08,26.27,0.012739,0.8575,0,1,480
1.2328e+08,1.1756,0.0034307,0.9,0,1,480
2.2879e+08,6.5284,0.011605,0.82125,0,1,480
1.2966e+08,1.2854,0.0038042,0.8525,0,1,480
1.3419e+08,1.3295,0.0035656,0.79335,0.059147,0.93062,480
1.3903e+08,1.3765,0.003356,0.73417,0.11833,0.8612,480
1.4418e+08,1.4261,0.003172,0.67557,0.17693,0.79246,480
1.4959e+08,1.4781,0.0030109,0.6181,0.2344,0.72505,480
1.5524e+08,1.5319,0.0028699,0.56227,0.29023,0.72505,480
2.3759e+08,5.2438,0.0070907,0.51514,0.26736,0.72505,480
1.5619e+08,1.4196,0.0031867,0.55216,0.28534,0.72505,480
2.1013e+08,4.3294,0.0058453,0.52018,0.26982,0.72505,480
1.5458e+08,1.478,0.0034336,0.54206,0.28044,0.72505,480
1.9106e+08,3.8315,0.005013,0.537,0.278,0.65889,480
1.9822e+08,3.9743,0.0047968,0.48563,0.32937,0.59587,480
2.0554e+08,4.12,0.0046081,0.43742,0.37758,0.53671,480
2.1293e+08,4.267,0.0044434,0.39229,0.42271,0.48134,480
2.2034e+08,4.4139,0.0043,0.35018,0.46482,0.42967,480
2.2766e+08,4.5592,0.0041754,0.3112,0.5038,0.42967,480
1.8538e+08,2.5623,0.0030298,0.31122,0.50378,0.42967,480
2.1418e+08,5.8463,0.0037469,0.3001,0.4874,0.42967,480
1.8825e+08,5.8118,0.0031331,0.30215,0.49035,0.42967,480
2.068e+08,9.9432,0.003521,0.29608,0.48142,0.42967,480
1.9156e+08,10.429,0.0032138,0.29711,0.48289,0.38091,480
1.9757e+08,10.747,0.0031311,0.26292,0.51708,0.33707,480
2.0336e+08,11.052,0.0030597,0.23185,0.54815,0.29724,480
2.0884e+08,11.341,0.0029985,0.204,0.576,0.26154,480
2.1394e+08,11.609,0.0029463,0.17968,0.60032,0.23036,480
2.1861e+08,11.851,0.0029023,0.15857,0.62143,0.23036,480
2.3084e+08,15.366,0.0030865,0.15623,0.61377,0.23036,480
2.2067e+08,16.17,0.0029446,0.15536,0.61089,0.23036,480
2.28e+08,18.937,0.0030451,0.15535,0.6109,0.23036,480
2.2217e+08,19.987,0.0029707,0.15361,0.60514,0.23036,480
2.2656e+08,22.203,0.0030225,0.15302,0.60323,0.20234,480
2.3086e+08,22.609,0.0029844,0.13546,0.62079,0.17912,480
2.3462e+08,22.96,0.0029531,0.12059,0.63566,0.15946,480
2.3777e+08,23.253,0.0029282,0.10841,0.64784,0.14335,480
2.4032e+08,23.486,0.002909,0.098777,0.65747,0.13061,480
2.4224e+08,23.661,0.0028951,0.09156,0.66469,0.13061,480
2.3829e+08,24.841,0.0028514,0.091174,0.66258,0.13061,480
2.4133e+08,26.797,0.0028793,0.091174,0.66258,0.13061,480
2.3915e+08,27.971,0.0028595,0.090985,0.66151,0.13061,480
2.4102e+08,29.526,0.0028717,0.090602,0.6594,0.13061,480
2.3977e+08,30.598,0.0028637,0.09022,0.65728,0.1207,480
2.4107e+08,30.747,0.0028547,0.085254,0.66225,0.11405,480
2.4179e+08,30.822,0.0028501,0.082291,0.66521,0.11009,480
2.4196e+08,30.827,0.0028495,0.081186,0.66631,0.10861,480
2.4163e+08,30.769,0.0028525,0.081746,0.66575,0.10936,480
2.4085e+08,30.653,0.0028589,0.083818,0.66368,0.10936,480
2.4142e+08,31.806,0.0028517,0.083819,0.66368,0.10936,480
2.4099e+08,32.821,0.0028556,0.083819,0.66368,0.10936,480
2.4146e+08,33.766,0.00285,0.083632,0.66262,0.10936,480
2.4123e+08,34.634,0.0028552,0.083632,0.66262,0.10936,480
2.4153e+08,35.397,0.0028494,0.083444,0.66156,0.11201,480
2.4034e+08,35.205,0.0028589,0.086881,0.65812,0.11662,480
2.388e+08,34.963,0.0028712,0.091556,0.65344,0.12289,480
2.3697e+08,34.679,0.002886,0.097332,0.64767,0.13065,480
2.3491e+08,34.361,0.0029031,0.10406,0.64094,0.13967,480
2.3267e+08,34.017,0.0029222,0.11158,0.63342,0.13967,480
2.3178e+08,34.591,0.0029123,0.11208,0.63542,0.13967,480
2.3231e+08,35.279,0.002914,0.11183,0.63442,0.13967,480
2.3193e+08,35.83,0.0029121,0.11208,0.63542,0.13967,480
2.3229e+08,36.402,0.0029124,0.11207,0.63543,0.13967,480
2.3205e+08,36.891,0.0029122,0.11208,0.63542,0.14994,480
2.2968e+08,36.498,0.002933,0.12028,0.62722,0.16091,480
2.2722e+08,36.092,0.0029553,0.129,0.6185,0.17257,480
2.2472e+08,35.679,0.0029789,0.1381,0.6094,0.18475,480
2.222e+08,35.265,0.0030035,0.14747,0.60003,0.19729,480
2.197e+08,34.854,0.003029,0.157,0.5905,0.19729,480
2.1907e+08,35.146,0.0030094,0.15701,0.59049,0.19729,480
2.193e+08,35.658,0.003019,0.15668,0.58957,0.19729,480
2.1912e+08,35.98,0.0030097,0.15668,0.58957,0.19729,480
2.1928e+08,36.428,0.003017,0.15636,0.58864,0.19729,480
2.1917e+08,36.724,0.0030104,0.15636,0.58864,0.20988,480
2.1671e+08,36.298,0.0030363,0.1659,0.5791,0.22269,480
2.1433e+08,35.884,0.0030625,0.17539,0.56961,0.23542,480
2.1202e+08,35.483,0.0030889,0.18474,0.56026,0.24797,480
2.0981e+08,35.099,0.0031152,0.19387,0.55113,0.26023,480
2.077e+08,34.732,0.0031412,0.20271,0.54229,0.26023,480
2.0689e+08,34.925,0.0031247,0.20229,0.54146,0.26023,480
2.0724e+08,35.295,0.0031302,0.20188,0.54062,0.26023,480
2.0694e+08,35.546,0.0031248,0.20188,0.54062,0.26023,480
2.0718e+08,35.871,0.0031285,0.20188,0.54062,0.26023,480
2.0699e+08,36.112,0.0031254,0.20189,0.54061,0.27191,480
2.05e+08,35.75,0.0031509,0.21037,0.53213,0.28332,480
2.0313e+08,35.41,0.0031758,0.21844,0.52406,0.2942,480
2.0139e+08,35.091,0.0031998,0.22608,0.51642,0.30448,480
1.9977e+08,34.793,0.003223,0.23324,0.50926,0.31413,480
1.9827e+08,34.518,0.0032451,0.2399,0.5026,0.31413,480
1.9752e+08,34.606,0.003223,0.24039,0.50336,0.31413,480
1.9781e+08,34.945,0.003233,0.24039,0.50336,0.31413,480
1.9755e+08,35.103,0.0032236,0.24039,0.50336,0.31413,480
1.9775e+08,35.401,0.003231,0.23989,0.50261,0.31413,480
1.9759e+08,35.559,0.0032246,0.24089,0.50411,0.32334,480
1.9623e+08,35.297,0.0032454,0.24704,0.49796,0.33159,480
1.9499e+08,35.058,0.0032649,0.25265,0.49235,0.33912,480
1.9386e+08,34.84,0.0032831,0.25772,0.48728,0.34593,480
1.9285e+08,34.642,0.0032999,0.26224,0.48276,0.35201,480
1.9195e+08,34.464,0.0033154,0.26624,0.47876,0.35201,480
1.912e+08,34.541,0.0032958,0.26679,0.47946,0.35201,480
1.9152e+08,34.813,0.0033035,0.26679,0.47946,0.35201,480
1.9124e+08,34.955,0.0032963,0.26679,0.47946,0.35201,480
1.9145e+08,35.191,0.0033018,0.26679,0.47946,0.35201,480
1.9127e+08,35.331,0.0032973,0.26733,0.48017,0.35764,480
1.9049e+08,35.168,0.0033111,0.2708,0.4767,0.36227,480
1.898e+08,35.023,0.0033236,0.27374,0.47376,0.36621,480
1.8921e+08,34.896,0.0033346,0.27619,0.47131,0.36948,480
1.8871e+08,34.785,0.0033443,0.27816,0.46934,0.37211,480
1.8829e+08,34.69,0.0033527,0.27967,0.46783,0.37211,480
1.8763e+08,34.73,0.0033323,0.27967,0.46783,0.37211,480
1.879e+08,34.985,0.0033415,0.27967,0.46783,0.37211,480
1.8765e+08,35.083,0.0033329,0.27967,0.46783,0.37211,480
1.8784e+08,35.304,0.0033397,0.27852,0.46648,0.37211,480
1.8769e+08,35.403,0.003334,0.27794,0.46581,0.3737,480
1.8735e+08,35.319,0.0033411,0.27905,0.4647,0.37519,480
1.8708e+08,35.248,0.0033471,0.27976,0.46399,0.37614,480
1.8688e+08,35.19,0.0033519,0.28009,0.46366,0.3766,480
1.8674e+08,35.143,0.0033557,0.28009,0.46366,0.3766,480
1.8665e+08,35.107,0.0033586,0.27978,0.46397,0.3766,480
1.8604e+08,35.151,0.0033411,0.27978,0.46397,0.3766,480
1.8629e+08,35.364,0.0033485,0.27978,0.46397,0.3766,480
1.8606e+08,35.456,0.0033417,0.27978,0.46397,0.3766,480
1.8624e+08,35.639,0.0033469,0.2798,0.46395,0.3766,480
1.8609e+08,35.731,0.0033426,0.27922,0.46328,0.37605,480
1.8606e+08,35.703,0.0033446,0.27864,0.46386,0.37527,480
1.8607e+08,35.683,0.0033459,0.27781,0.46469,0.37416,480
1.8611e+08,35.67,0.0033464,0.27678,0.46572,0.37277,480
1.862e+08,35.664,0.0033464,0.27557,0.46693,0.37114,480
1.8631e+08,35.664,0.0033458,0.27421,0.46829,0.37114,480
1.8577e+08,35.691,0.0033292,0.27482,0.46893,0.37114,480
1.8599e+08,35.891,0.0033369,0.27482,0.46893,0.37114,480
1.8579e+08,35.96,0.0033298,0.27424,0.46826,0.37114,480
1.8594e+08,36.131,0.0033353,0.27424,0.46826,0.37114,480
1.8581e+08,36.198,0.0033306,0.27424,0.46826,0.36934,480
1.8595e+08,36.202,0.0033296,0.27275,0.46975,0.36734,480
1.8611e+08,36.21,0.0033283,0.27115,0.47135,0.36519,480
1.8628e+08,36.22,0.0033267,0.26948,0.47302,0.36294,480
1.8647e+08,36.233,0.0033249,0.26776,0.47474,0.36061,480
1.8666e+08,36.248,0.003323,0.26601,0.47649,0.36061,480
1.8616e+08,36.276,0.0033086,0.26661,0.47714,0.36061,480
1.8637e+08,36.445,0.0033151,0.26661,0.47714,0.36061,480
1.8618e+08,36.505,0.0033092,0.26661,0.47714,0.36061,480
1.8633e+08,36.647,0.0033137,0.26603,0.47647,0.36061,480
1.862e+08,36.703,0.0033099,0.26603,0.47647,0.35828,480
1.8639e+08,36.72,0.0033079,0.26428,0.47822,0.35593,480
1.8659e+08,36.737,0.0033058,0.26254,0.47996,0.35359,480
1.8679e+08,36.754,0.0033038,0.26082,0.48168,0.35128,480
1.8698e+08,36.77,0.0033019,0.25914,0.48336,0.34901,480
1.8717e+08,36.785,0.0033,0.25749,0.48501,0.34901,480
1.8671e+08,36.799,0.003286,0.25807,0.48568,0.34901,480
1.8691e+08,36.961,0.0032928,0.25749,0.48501,0.34901,480
1.8672e+08,37.006,0.0032866,0.25749,0.48501,0.34901,480
1.8686e+08,37.142,0.0032914,0.25749,0.48501,0.34901,480
1.8674e+08,37.186,0.0032873,0.25635,0.48365,0.34642,480
1.8691e+08,37.199,0.0032857,0.25478,0.48522,0.3443,480
1.8708e+08,37.209,0.0032842,0.25329,0.48671,0.34228,480
1.8723e+08,37.217,0.003283,0.25186,0.48814,0.34035,480
1.8736e+08,37.223,0.003282,0.25052,0.48948,0.33854,480
